,timeCorr,time,instance_events_type,scheduling_class,collection_type,priority,instance_index,collections_events_type,vertical_scaling,scheduler,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cluster,event,failed,offset,hours,hourBin,time_diff_hrs,eventIndex,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,random_sample_usage_cpu,cpu_mean,cpu_std_dev,cpu_median,tail_cpu_mean,tail_cpu_std_dev,tail_cpu_median
443,1970-01-01 00:00:00.000854963,855563179238,3,0,0,0.0,19049,3,1,0,0.0,0.0,1e-06,1e-06,1.0,4,FINISH,0,600000000,237,21,0.0033333333333333,3,0.0056686401367187,0.00262451171875,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
444,1970-01-01 00:00:00.001695465,1696065613462,0,1,0,0.4444444444444444,812,0,1,0,0.0182113907849827,0.0001544952392578,1.4977911710739136,0.0045095421373844,1.0,4,ENABLE,0,600000000,470,14,0.9966666666666666,0,0.013214111328125,0.0052108764648437,0.0040130615234375,0.0030326843261718,0.0250244140625,0.0034713745117187,0.0097808837890625,0.005137269090909,0.0071161846876647,0.00081444,0.0143347844444444,0.0037778390940327,0.01347351
445,1970-01-01 00:00:00.001115714,1116314046420,5,2,0,0.8,36,5,2,0,0.0,0.0005884170532226,0.9328360557556152,0.0067305471748113,1.0,6,LOST,0,600000000,309,21,0.87,5,0.02001953125,0.0013027191162109,0.017669677734375,0.0056991577148437,0.0672607421875,0.007965087890625,0.0123748779296875,0.0201241753337909,0.0194196583639975,0.0155792236,0.0426907011111111,0.0031619501089937,0.04150391
446,1970-01-01 00:00:00.002243944,2244544966438,6,3,1,0.4444444444444444,276,6,1,0,0.009985601535836,0.0005664825439453,1e-06,1e-06,1.0,4,SCHEDULE,0,600000000,623,23,0.9966666666666666,7,0.016204833984375,0.0028572082519531,0.0001916885375976,0.0012397766113281,0.0109100341796875,0.0012702941894531,8.7738037109375e-05,0.001105655324909,0.0031873292324774,0.000100135803,0.0006855866666666,0.0014383342498181,0.00018597
447,1970-01-01 00:00:00.000160333,160933912560,0,1,0,0.2288888888888889,4430,0,1,1,0.0182113907849827,0.0001649856567382,0.7188841700553894,0.001150750205852,1.0,3,ENABLE,0,600000000,44,20,0.9966666666666666,0,0.0066070556640625,0.0052108764648437,0.0023651123046875,0.0018596649169921,0.0079803466796875,0.0018882751464843,0.000502586364746,0.00255316,0.0023563244054555,0.00156212,0.0060958855555555,0.0007415149859594,0.00598907
448,1970-01-01 00:00:00.001074831,1075431768175,5,0,0,0.2377777777777777,555,5,3,1,0.0064526450511945,0.0005378723144531,1e-06,1e-06,1.0,1,LOST,0,600000000,298,10,0.0066666666666666,5,0.0039596557617187,0.0016155242919921,0.0068740844726562,0.0016365051269531,0.0114593505859375,0.0016460418701171,0.0096282958984375,0.0103593281818181,0.0009286218305719,0.01069641,0.0112915,0.0,0.0112915
449,1970-01-01 00:00:00.001882036,1882636731943,2,0,0,0.0,23473,2,1,0,0.0091723549488054,0.0005369186401367,2.7185258865356445,0.0186967123299837,1.0,8,FAIL,1,600000000,522,18,0.0,2,0.0056686401367187,0.00262451171875,0.0,0.000101089477539,0.0,0.000101089477539,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
450,1970-01-01 00:00:00.001920617,1921217237142,2,2,0,0.8,2440,2,2,0,0.0,0.0006942749023437,3.103463888168335,0.0233115274459123,1.0,4,FAIL,1,600000000,533,5,0.9966666666666666,2,0.0112762451171875,0.0013027191162109,0.0121307373046875,0.0053558349609375,0.03741455078125,0.006103515625,0.01153564453125,0.0132434145454545,0.0083087679721937,0.01191711,0.0182834188888888,0.0048409775375995,0.01721191
451,1970-01-01 00:00:00.000841006,841606299227,5,0,0,0.4444444444444444,696,5,3,0,0.0131985921501704,4.100799560546875e-05,4.69666051864624,0.0173966642469167,1.0,1,LOST,0,600000000,233,17,0.9966666666666666,5,0.0014972686767578,0.0008554458618164,0.0001745223999023,0.0013027191162109,0.000716209411621,0.0013046264648437,0.0001697540283203,0.000212669090909,0.0001612890579309,0.00016308,0.0002692544444444,3.6977217944480085e-05,0.00026131
452,1970-01-01 00:00:00.001837311,1837911241870,3,2,0,0.8,28,3,2,0,0.0,0.0,1e-06,1e-06,1.0,7,FINISH,0,600000000,510,6,0.0,3,0.011077880859375,0.0013027191162109,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
453,1970-01-01 00:00:00.001083896,1084496622914,5,2,0,0.8,135,5,2,0,0.0,0.0014915466308593,0.5527583956718445,0.0027818111702799,0.996666669845581,6,LOST,0,600000000,301,13,0.9966666666666666,5,0.020050048828125,0.0013027191162109,0.0035362243652343,0.00421142578125,0.03851318359375,0.008697509765625,0.000375747680664,0.0051223581449636,0.0108623808688581,0.00072479248,0.0211215555555555,0.0054034648133152,0.02154541
454,1970-01-01 00:00:00.001207006,1207606794577,5,2,0,0.8,1338,5,2,0,0.0,0.0012035369873046,1e-06,1e-06,1.0,2,LOST,0,600000000,335,23,0.9966666666666666,5,0.01922607421875,0.0013027191162109,0.011993408203125,0.008544921875,0.072021484375,0.0128631591796875,0.010650634765625,0.0137621272627545,0.0120474285511133,0.0116882324,0.0241733122222222,0.0042651528711896,0.02255249
455,1970-01-01 00:00:00.002432111,2432711933377,6,0,0,0.2288888888888889,68,6,3,1,0.0519944539249146,0.0004606246948242,7.539603233337402,0.0290897842496633,1.0,2,SCHEDULE,0,600000000,675,3,0.9966666666666666,7,0.023406982421875,0.0148773193359375,0.0044708251953125,0.0006942749023437,0.1142578125,0.0031471252441406,0.0001230239868164,0.0050763218181818,0.014873252757722,0.00015068,0.0433959966666666,0.005421488498052,0.04364014
456,1970-01-01 00:00:00.000334557,335157923895,3,0,0,0.0,64,3,1,0,0.0030930034129692,0.0001535415649414,3.5933830738067627,0.018782315775752,1.0,4,FINISH,0,600000000,92,20,0.9966666666666666,3,0.0,0.0008974075317382,9.918212890625e-05,0.0005521774291992,0.0004568099975585,0.000554084777832,8.392333984375e-05,0.0001259717073636,0.0001063829457965,8.67843628e-05,0.0001699655555555,2.8816199576361405e-05,0.00017166
457,1970-01-01 00:00:00.000441410,442010284155,6,0,1,0.2577777777777778,1940,6,2,1,0.0126519837883958,0.0005388259887695,1e-06,1e-06,1.0,2,SCHEDULE,0,600000000,122,2,0.9966666666666666,7,0.01629638671875,0.0036239624023437,0.0203857421875,0.0025215148925781,0.04345703125,0.0025291442871093,0.02142333984375,0.0,0.0,0.0,0.0,0.0,0.0
458,1970-01-01 00:00:00.000841006,841606779242,5,0,0,0.4444444444444444,625,5,3,0,0.0131985921501704,4.100799560546875e-05,4.69666051864624,0.0173966642469167,1.0,1,LOST,0,600000000,233,17,0.9966666666666666,5,0.0014972686767578,0.0008554458618164,0.0001745223999023,0.0013027191162109,0.000716209411621,0.0013046264648437,0.0001697540283203,0.000212669090909,0.0001612890579309,0.00016308,0.0002692544444444,3.6977217944480085e-05,0.00026131
459,1970-01-01 00:00:00.001676833,1677433935812,2,1,0,0.4444444444444444,13230,2,3,0,0.0331164675767918,0.0,2.8993351459503174,0.0192922670394182,1.0,4,FAIL,1,600000000,465,9,0.9966666666666666,2,0.0004405975341796,0.0094757080078125,0.0001544952392578,0.0014076232910156,0.0005044937133789,0.0014095306396484,0.0001554489135742,0.0001769509090909,0.0001084786992459,0.00014305,0.0002663922222222,3.632059127571141e-05,0.00026512
